go_file,stop_file,correct_key,signal,Loop_practice.thisRepN,Loop_practice.thisTrialN,Loop_practice.thisN,Loop_practice.thisIndex,Loop_blocchi.thisRepN,Loop_blocchi.thisTrialN,Loop_blocchi.thisN,Loop_blocchi.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,SSD,premature,RT,dot_img.started,dot_img.stopped,go_img.started,go_img.stopped,stop_img.started,stop_img.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,ISI.started,ISI.stopped,feedback_txt.started,feedback_txt.stopped,iti_txt.started,iti_txt.stopped,begin_txt.started,begin_txt.stopped,begin_kb.keys,begin_kb.rt,begin_kb.started,begin_kb.stopped,break_txt.started,break_txt.stopped,thanks_txt.started,thanks_txt.stopped,thanks_kb.keys,thanks_kb.rt,thanks_kb.started,thanks_kb.stopped,participant,session,training,date,expName,psychopyVersion,frameRate,
go_right.png,bianco.png,right,0,,,,,1,0,1,0,15,6,126,5,100.00000000000001,0,349.51570699984137,832.0286803539999,832.8605574879999,832.8605574879999,832.960229569,833.0602053389999,833.126911446,right,1,1.2995157069998413,832.0286803539999,None,0.007509360333415316,0.8075093603334154,,,833.3469760080001,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,1,0,1,0,15,7,127,2,100.00000000000001,0,346.9976730001918,834.9717808639999,835.803064892,835.803064892,835.901169291,836.001962571,836.0672554629999,left,1,1.2969976730001918,834.9717808639999,None,0.0057119743335078965,0.8057119743335079,,,836.2876048069999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,2,0,2,0,0,0,0,7,100.00000000000001,0,256.9826349999176,1083.8749043859998,1084.69291003,1084.69291003,1084.790035556,1084.8859393520002,1084.9530862870001,right,1,1.2069826349999175,1083.8749043859998,None,0.00932898600012777,0.8093289860001278,,,1085.097147812,None,,,,,,,837.8841146369999,None,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,2,0,2,0,0,1,1,6,50.000000000000014,0,251.73585500003816,1086.725701279,1087.5585163310002,1087.5585163310002,1087.656503747,1087.712412881,1087.778787923,left,1,1.201735855000038,1086.725701279,None,0.0027670693332311203,0.8027670693332312,,,1087.9470690029998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,2,0,2,0,0,2,2,6,50.0,,,1089.5757373820002,1090.4077693610002,1090.4077693610002,1090.5027741879999,1090.5620218979998,1090.6292409769999,None,0,,1089.5757373820002,None,0.0026996453332230885,0.8026996453332231,,,1091.2701813929998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,0,3,3,1,100.0,0,332.8138250000621,1092.899350883,1093.7329290769999,1093.7329290769999,1093.835666888,1093.92856127,1093.995525584,right,1,1.282813825000062,1092.899350883,None,0.012219968333056386,0.8122199683330564,,,1094.196626218,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,0,4,4,4,100.0,0,271.9054049998022,1095.8193709759998,1096.651862056,1096.651862056,1096.745512248,1096.8449458559999,1096.911939728,left,1,1.2219054049998022,1095.8193709759998,None,0.00901511033339375,0.8090151103333938,,,1097.053493166,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,0,5,5,0,100.0,0,340.3514890000452,1098.676410386,1099.50756052,1099.50756052,1099.6027841599998,1099.7026997399998,1099.7694635100002,left,1,1.2903514890000451,1098.676410386,None,0.010295881333149737,0.8102958813331498,,,1099.9798486189998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,0,6,6,0,100.0,0,248.3330770000294,1101.5997273039998,1102.431880222,1102.431880222,1102.529143103,1102.628396211,1102.6949969450002,left,1,1.1983330770000293,1101.5997273039998,None,0.01153335733329186,0.8115333573332919,,,1102.812834929,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,0,7,7,0,100.0,0,241.97361700014432,1104.439660388,1105.271231024,1105.271231024,1105.3689693820002,1105.461323635,1105.528605124,left,1,1.1919736170001443,1104.439660388,None,0.012377888333276132,0.8123778883332762,,,1105.645873255,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,1,0,8,1,100.0,0,227.03748299993555,1107.2657832099999,1108.0981002459998,1108.0981002459998,1108.194983212,1108.294857505,1108.3615995129999,right,1,1.1770374829999355,1107.2657832099999,None,0.011687814333299684,0.8116878143332997,,,1108.455644608,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,1,1,9,5,100.0,0,256.41514600004035,1110.0747202940001,1110.9083152399999,1110.9083152399999,1111.0061378330001,1111.1028292709998,1111.168745476,right,1,1.2064151460000403,1110.0747202940001,None,0.01143745133322227,0.8114374513332223,,,1111.295665662,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,1,2,10,0,100.0,0,231.96786399983017,1112.9188220380001,1113.751319211,1113.751319211,1113.8516318359998,1113.944900344,1114.012081681,left,1,1.1819678639998301,1112.9188220380001,None,0.008789219333266374,0.8087892193332664,,,1114.1130404229998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,1,3,11,0,100.0,0,298.80913899994545,1115.734044459,1116.565230911,1116.565230911,1116.65888631,1116.7613180909998,1116.829163768,left,1,1.2488091389999454,1115.734044459,None,0.010108911333645665,0.8101089113336457,,,1116.9956927489998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,1,4,12,1,100.0,0,215.9649829999808,1118.6174941499999,1119.4503881179999,1119.4503881179999,1119.551578556,1119.6446170569998,1119.711390176,right,1,1.1659649829999807,1118.6174941499999,None,0.00994020933376305,0.8099402093337631,,,1119.7961702470002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,1,5,13,0,100.0,0,225.8259879999287,1121.4150235769998,1122.2476063170002,1122.2476063170002,1122.3450369359998,1122.444633572,1122.50800141,left,1,1.1758259879999287,1121.4150235769998,None,0.012177395333310415,0.8121773953333105,,,1122.6018795999998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,1,6,14,5,100.0,0,204.36276100001584,1124.218668034,1125.04962832,1125.04962832,1125.151376145,1125.243887785,1125.3119721080002,right,1,1.1543627610000158,1124.218668034,None,0.009010238333075904,0.809010238333076,,,1125.4015302379999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,1,7,15,1,100.0,0,202.41636999996905,1127.017652473,1127.848890404,1127.848890404,1127.944680127,1128.04418791,1128.11191014,right,1,1.152416369999969,1127.017652473,None,0.009609288333649602,0.8096092883336496,,,1128.188246969,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,2,0,16,4,100.0,0,313.7146920000078,1129.8128673759998,1130.6448090650001,1130.6448090650001,1130.74189532,1130.844239867,1130.911364176,left,1,1.2637146920000077,1129.8128673759998,None,0.005892448333725042,0.8058924483337251,,,1131.095599288,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,2,1,17,5,100.0,0,246.2360549999858,1132.716296092,1133.5489366779998,1133.5489366779998,1133.6679544039998,1133.7443979210002,1133.8101567119998,right,1,1.1962360549999858,1132.716296092,None,0.01087865033309754,0.8108786503330976,,,1133.9289684579999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,2,2,18,3,100.0,0,257.0528729999524,1135.550856763,1136.3827399030001,1136.3827399030001,1136.4778407869999,1136.5773791860001,1136.64478328,right,1,1.2070528729999523,1135.550856763,None,0.009617700333365065,0.8096177003333651,,,1136.784610057,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,2,0,2,0,2,3,19,7,100.0,,,1138.4105640530001,1139.242482949,1139.242482949,1139.3416893560002,1139.4271329079997,1139.494994705,None,0,,1138.4105640530001,None,0.016287150000152906,0.816287150000153,,,1140.1108269779997,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,2,4,20,2,150.00000000000003,0,415.25901300012725,1141.73174265,1142.56410211,1142.56410211,1142.660887382,1142.8099331110002,1142.8770882889999,left,1,1.3652590130001272,1141.73174265,None,0.01195576433315182,0.8119557643331519,,,1143.1118357189998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,2,5,21,3,150.00000000000003,0,234.23934199984166,1144.7319234779998,1145.5635955060002,1145.5635955060002,1145.660692289,1145.81028448,1145.8768282380001,right,1,1.1842393419998416,1144.7319234779998,None,0.01163201933354685,0.8116320193335469,,,1145.9284694500002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,2,6,22,1,150.00000000000003,0,247.04562799995534,1147.548206085,1148.379732843,1148.379732843,1148.4775503679998,1148.626976651,1148.6943791200001,right,1,1.1970456279999553,1147.548206085,None,0.011854979333293159,0.8118549793332932,,,1148.7619717480002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,2,0,2,0,2,7,23,6,150.00000000000003,,,1150.391841475,1151.223845299,1151.223845299,1151.321717155,1151.47722152,1151.5443057920002,None,0,,1150.391841475,None,0.001653619333410461,0.8016536193334105,,,1152.0923198730002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,3,0,24,3,200.0,0,283.34197600013346,1153.7086620649998,1154.5411925879998,1154.5411925879998,1154.6380735050002,1154.834455742,1154.900789107,right,1,1.2333419760001334,1153.7086620649998,None,0.009303326333565565,0.8093033263335656,,,1154.9613418919998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,2,0,2,0,3,1,25,6,200.0,0,304.1702019999548,1156.58967475,1157.4217958899999,1157.4217958899999,1157.5172581389998,1157.726517102,1157.7936202259998,left,1,1.2541702019999548,1156.58967475,None,0.003388156332903236,0.8033881563329033,,,1157.8614570240002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,3,2,26,1,150.00000000000003,0,290.8796500000108,1159.479949815,1160.312584801,1160.312584801,1160.410366129,1160.550766597,1160.6175289120001,right,1,1.2408796500000108,1159.479949815,None,0.013198414333146502,0.8131984143331465,,,1160.7353266149998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,3,3,27,3,150.00000000000003,0,355.6687899999134,1162.3647770379998,1163.1959254180001,1163.1959254180001,1163.294069908,1163.450038765,1163.516612454,right,1,1.3056687899999133,1162.3647770379998,None,0.0029742293331764813,0.8029742293331765,,,1163.6873338259998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,3,4,28,1,150.00000000000003,0,446.04797499998773,1165.308673132,1166.139469748,1166.139469748,1166.2376383370001,1166.383569273,1166.450679561,right,1,1.3960479749999877,1165.308673132,None,0.00868390533287311,0.8086839053328732,,,1166.733632803,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,2,0,2,0,3,5,29,7,150.00000000000003,,,1168.356066634,1169.187224459,1169.187224459,1169.3002592399998,1169.4432660040002,1169.510622322,None,0,,1168.356066634,None,0.003486865333343303,0.8034868653333433,,,1170.050752663,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,3,6,30,2,200.0,0,415.59772499992965,1171.663678767,1172.4963903889998,1172.4963903889998,1172.5937408569998,1172.8020512990001,1172.870653434,left,1,1.3655977249999296,1171.663678767,None,0.012071318333255476,0.8120713183332555,,,1173.04330984,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,3,7,31,4,200.0,0,401.8874899999674,1174.6634378469998,1175.495854592,1175.495854592,1175.593591752,1175.792326575,1175.8600492259998,left,1,1.3518874899999673,1174.6634378469998,None,0.012397431333283748,0.8123974313332838,,,1176.027973286,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,4,0,32,5,200.0,0,299.436277999962,1177.648329129,1178.480233498,1178.480233498,1178.576842,1178.776083709,1178.843266419,right,1,1.249436277999962,1177.648329129,None,0.010944031333565363,0.8109440313335654,,,1178.910850055,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,4,1,33,3,200.0,0,266.2590649999175,1180.530168185,1181.362424291,1181.362424291,1181.458704232,1181.6582310200001,1181.72557477,right,1,1.2162590649999174,1180.530168185,None,0.012161328333149868,0.8121613283331499,,,1181.759615862,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,2,0,2,0,4,2,34,7,200.0,0,422.4345379999932,1183.381720023,1184.213990974,1184.213990974,1184.309826965,1184.5094864809998,1184.575773941,right,1,1.3724345379999932,1183.381720023,None,0.01003623533301834,0.8100362353330184,,,1184.7679221889998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,4,3,35,1,150.00000000000003,0,292.9938789999824,1186.3882394339998,1187.2201679119999,1187.2201679119999,1187.317403478,1187.4670935220001,1187.533493173,right,1,1.2429938789999824,1186.3882394339998,None,0.011663935333217523,0.8116639353332176,,,1187.6439649559998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,2,0,2,0,4,4,36,6,150.00000000000003,,,1189.2733717269998,1190.1053521089998,1190.1053521089998,1190.203775077,1190.3592393069998,1190.4260131790002,None,0,,1189.2733717269998,None,0.00220469633313769,0.8022046963331377,,,1190.966824735,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,4,5,37,2,200.0,0,420.3904629998079,1192.582097512,1193.4125490309998,1193.4125490309998,1193.510057006,1193.7090489389998,1193.7753828979999,left,1,1.3703904629998078,1192.582097512,None,0.009889328333429148,0.8098893283334292,,,1193.983046749,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,4,6,38,1,200.0,0,434.6708679999438,1195.603771571,1196.435051514,1196.435051514,1196.532703383,1196.733295684,1196.816112902,right,1,1.3846708679999438,1195.603771571,None,0.004712961333098065,0.8047129613330981,,,1197.0161361320002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,2,0,2,0,4,7,39,7,200.0,0,457.0573099999138,1198.638833084,1199.471481212,1199.471481212,1199.5701084779998,1199.775601751,1199.8430295009998,right,1,1.4070573099999137,1198.638833084,None,0.00297046533341927,0.8029704653334193,,,1200.0600084819998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,2,0,2,0,5,0,40,7,150.00000000000003,,,1201.688210073,1202.519863075,1202.519863075,1202.616280139,1202.775356309,1202.8427299599998,None,0,,1201.688210073,None,0.0036305093333339755,0.803630509333334,,,1203.3822754839998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,5,1,41,4,200.0,0,394.64049700011407,1204.9987483989999,1205.830885725,1205.830885725,1205.925978186,1206.1251746029998,1206.192625318,left,1,1.344640497000114,1204.9987483989999,None,0.009726221333039575,0.8097262213330396,,,1206.3603437739998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,5,2,42,5,200.0,0,418.39598200015195,1207.9826034520001,1208.8137715829998,1208.8137715829998,1208.907377982,1209.108237072,1209.1760744520002,right,1,1.368395982000152,1207.9826034520001,None,0.00902812433332656,0.8090281243333266,,,1209.3695500640001,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,5,3,43,0,200.0,0,299.7193329999164,1210.986863447,1211.818453722,1211.818453722,1211.915139709,1212.1076016279999,1212.175050323,left,1,1.2497193329999163,1210.986863447,None,0.013051776333213638,0.8130517763332137,,,1212.2657158779998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,5,4,44,1,200.0,0,211.46392799998927,1213.8838926970002,1214.7171419430001,1214.7171419430001,1214.8156808499998,1215.008382179,None,right,1,1.1614639279999892,1213.8838926970002,None,0.008711882333500398,0.8087118823335004,,,1215.059891601,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,5,5,45,1,200.0,0,263.6461500000451,1216.678748717,1217.511486976,1217.511486976,1217.6089497960002,1217.807620211,1217.8747578789998,right,1,1.213646150000045,1216.678748717,None,0.01233855433338249,0.8123385543333825,,,1217.909407999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,5,6,46,5,200.0,0,207.481447999885,1219.529761792,1220.3624420679998,1220.3624420679998,1220.4584247429998,1220.6572866410002,None,right,1,1.157481447999885,1219.529761792,None,0.011521891333359235,0.8115218913333593,,,1220.709670442,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,5,7,47,2,200.0,0,309.6258140000601,1222.3318940929998,1223.163567429,1223.163567429,1223.258319036,1223.4581423129998,1223.531617103,left,1,1.25962581400006,1222.3318940929998,None,0.009334018333447602,0.8093340183334476,,,1223.6095160139998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,6,0,48,5,200.0,0,205.43609899998506,1225.238679787,1226.0713947509998,1226.0713947509998,1226.1694197779998,1226.374610808,None,right,1,1.155436098999985,1225.238679787,None,0.0022735233330877236,0.8022735233330878,,,1226.4062142019998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,2,0,2,0,6,1,49,7,200.0,0,303.4586349999018,1228.0291533199998,1228.861834239,1228.861834239,1228.952681922,1229.1656484659998,1229.2324112800002,right,1,1.2534586349999017,1228.0291533199998,None,0.0035616833333733666,0.8035616833333734,,,1229.3015502389999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,6,2,50,4,150.00000000000003,0,432.01148800010293,1230.925095612,1231.7569468769998,1231.7569468769998,1231.8560804469998,1232.0077531769998,1232.0836451169998,left,1,1.3820114880001029,1230.925095612,None,0.006466366332915641,0.8064663663329157,,,1232.3258911419998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,6,3,51,5,150.00000000000003,0,373.79360099992033,1233.9504179269998,1234.781982463,1234.781982463,1234.8814852290002,1235.031873334,1235.098651634,right,1,1.3237936009999203,1233.9504179269998,None,0.007182163333254721,0.8071821633332548,,,1235.2919435580002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,6,4,52,5,150.00000000000003,0,245.00487599987088,1236.915938908,1237.748566057,1237.748566057,1237.8479903379998,1237.9910157099998,1238.058004375,right,1,1.1950048759998708,1236.915938908,None,0.00793435333321213,0.8079343533332122,,,1238.126122009,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,6,5,53,4,150.00000000000003,0,255.71822299996262,1239.7483753800002,1240.5805920500002,1240.5805920500002,1240.681353685,1240.824061629,1240.890760962,left,1,1.2057182229999626,1239.7483753800002,None,0.00870911133347363,0.8087091113334737,,,1240.981479271,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,6,6,54,0,150.00000000000003,0,460.1257389999092,1242.5950503999998,1243.4270355590002,1243.4270355590002,1243.52186081,1243.673437635,1243.7477205579999,left,1,1.4101257389999091,1242.5950503999998,None,0.012104360333069053,0.8121043603330691,,,1244.0186028489998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,6,7,55,3,150.00000000000003,0,285.62241999991335,1245.648510481,1246.4799318,1246.4799318,1246.5810763509999,1246.7241257239998,1246.791622353,right,1,1.2356224199999133,1245.648510481,None,0.00900813133284828,0.8090081313328483,,,1246.8989349449998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,2,0,2,0,7,0,56,6,150.00000000000003,0,274.69431999991235,1248.5294973139999,1249.362464974,1249.362464974,1249.4558151249998,1249.6158638389998,1249.6849849260002,left,1,1.2246943199999123,1248.5294973139999,None,0.0025664633333235543,0.8025664633333236,,,1249.7811393870002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,7,1,57,5,100.00000000000001,0,451.99644300003007,1251.3943414740002,1252.2262290109998,1252.2262290109998,1252.323676552,1252.414406721,1252.4812373109999,right,1,1.40199644300003,1251.3943414740002,None,0.01266688933333171,0.8126668893333318,,,1252.809022687,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,2,0,2,0,7,2,58,7,100.00000000000001,0,279.7253620000675,1254.4363080459998,1255.267525362,1255.267525362,1255.364706552,1255.473610426,1255.5404735480001,right,1,1.2297253620000674,1254.4363080459998,None,0.0040146873332105315,0.8040146873332106,,,1255.6822099699998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,2,0,2,0,7,3,59,6,50.000000000000014,0,251.20154699986875,1257.31133048,1258.142438511,1258.142438511,1258.241119973,1258.2977053979998,1258.3643719279999,left,1,1.2012015469998687,1257.31133048,None,0.0029591473332857277,0.8029591473332858,,,1258.525115985,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,2,0,2,0,7,4,60,5,50.0,0,215.3149460001942,1260.1447112330002,1260.977229998,1260.977229998,1261.0741176249999,1261.123820833,1261.190580373,right,1,1.1653149460001941,1260.1447112330002,None,0.01202229033333424,0.8120222903333343,,,1261.325028224,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,7,5,61,4,50.0,0,400.9508939999933,1262.9478225889998,1263.7802222219998,1263.7802222219998,1263.870771166,1263.946932845,1264.015257852,left,1,1.3509508939999932,1262.9478225889998,None,0.008445058333563793,0.8084450583335638,,,1264.317275468,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,7,6,62,2,50.0,0,440.85740999996693,1265.9349897460002,1266.7661685829999,1266.7661685829999,1266.8644436099999,1266.9066206890002,1266.9741910359999,left,1,1.3908574099999669,1265.9349897460002,None,0.012778195333339681,0.8127781953333397,,,1267.3422922660002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,2,0,2,0,7,7,63,6,50.0,0,230.96376699998024,1268.9697846569998,1269.8013557210002,1269.8013557210002,1269.8972152430001,1269.9567723300001,1270.0237829490002,left,1,1.1809637669999802,1268.9697846569998,None,0.0033169923335663043,0.8033169923335663,,,1270.180632219,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,2,0,2,0,8,0,64,2,50.0,0,389.7363459999952,1271.7947917759998,1272.626363081,1272.626363081,1272.7241429219998,1272.773609596,1272.8405991529999,left,1,1.3397363459999951,1271.7947917759998,None,0.011088628333254746,0.8110886283332548,,,1273.1475735210001,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,2,0,2,0,8,1,65,6,50.0,,,1274.7701264409998,1275.6024766350001,1275.6024766350001,1275.701233244,1275.7566474760001,1275.8222754570002,None,0,,1274.7701264409998,None,0.0030904563334388513,0.8030904563334389,,,1276.46425976,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
